ensembl_transcript_id,exon_chrom_start,exon_chrom_end,ensembl_exon_id,cds_start,cds_end,phase,end_phase,genomic_coding_start,genomic_coding_end,strand
ENST00000599488,15401381,15401603,ENSE00002988326,NA,NA,-1,-1,NA,NA,-1
ENST00000597994,15404010,15404042,ENSE00003711369,NA,NA,-1,-1,NA,NA,-1
ENST00000597994,15403658,15403715,ENSE00003677628,NA,NA,-1,-1,NA,NA,-1
ENST00000597994,15403475,15403555,ENSE00003520821,NA,NA,-1,-1,NA,NA,-1
ENST00000597994,15404161,15404285,ENSE00003208888,NA,NA,-1,-1,NA,NA,-1
ENST00000597994,15401431,15401603,ENSE00003027546,NA,NA,-1,-1,NA,NA,-1
ENST00000596195,15418911,15418988,ENSE00003693521,1,13,-1,1,15418911,15418923,-1
ENST00000596195,15410520,15410594,ENSE00003607658,14,88,1,1,15410520,15410594,-1
ENST00000596195,15403475,15403715,ENSE00003568503,89,329,1,2,15403475,15403715,-1
ENST00000596195,15401445,15401603,ENSE00003000112,330,488,2,2,15401445,15401603,-1
ENST00000600247,15410520,15410594,ENSE00003704138,NA,NA,-1,-1,NA,NA,-1
ENST00000600247,15404010,15404042,ENSE00003711369,NA,NA,-1,-1,NA,NA,-1
ENST00000600247,15419059,15419141,ENSE00003120968,NA,NA,-1,-1,NA,NA,-1
ENST00000600247,15403475,15403715,ENSE00003578432,1,176,-1,2,15403475,15403650,-1
ENST00000600247,15401453,15401603,ENSE00003006648,177,327,2,0,15401453,15401603,-1
ENST00000595067,15418911,15418988,ENSE00003693521,1,13,-1,1,15418911,15418923,-1
ENST00000595067,15410520,15410594,ENSE00003607658,14,88,1,1,15410520,15410594,-1
ENST00000595067,15403475,15403805,ENSE00003022123,89,419,1,2,15403475,15403805,-1
ENST00000595067,15401540,15401603,ENSE00003033547,420,483,2,0,15401540,15401603,-1
ENST00000601147,15418911,15418988,ENSE00003638463,NA,NA,-1,-1,NA,NA,-1
ENST00000601147,15410520,15410594,ENSE00003704138,NA,NA,-1,-1,NA,NA,-1
ENST00000601147,15404010,15404042,ENSE00003711369,NA,NA,-1,-1,NA,NA,-1
ENST00000601147,15403319,15403715,ENSE00003210489,NA,NA,-1,-1,NA,NA,-1
ENST00000445755,17933015,17933048,ENSE00001765913,NA,NA,-1,-1,NA,NA,1
ENST00000445755,17936410,17936579,ENSE00001658662,1,159,-1,0,17936421,17936579,1
ENST00000445755,17942656,17942845,ENSE00001056262,160,349,0,1,17942656,17942845,1
ENST00000445755,17943261,17943375,ENSE00000689900,350,464,1,2,17943261,17943375,1
ENST00000445755,17943508,17943985,ENSE00003035563,465,672,2,-1,17943508,17943715,1
ENST00000602080,17933023,17933048,ENSE00003105764,NA,NA,-1,-1,NA,NA,1
ENST00000602080,17936410,17936992,ENSE00003131524,NA,NA,-1,-1,NA,NA,1
ENST00000597436,17936410,17936579,ENSE00001658662,1,159,-1,0,17936421,17936579,1
ENST00000597436,17942656,17942845,ENSE00001056262,160,349,0,1,17942656,17942845,1
ENST00000597436,17943261,17943375,ENSE00000689900,350,464,1,2,17943261,17943375,1
ENST00000597436,17935096,17935191,ENSE00002985245,NA,NA,-1,-1,NA,NA,1
ENST00000597436,17943508,17943991,ENSE00001125989,465,672,2,-1,17943508,17943715,1
ENST00000596123,17942656,17942845,ENSE00001056262,160,349,0,1,17942656,17942845,1
ENST00000596123,17936251,17936579,ENSE00003206868,1,159,-1,0,17936421,17936579,1
ENST00000596123,17943261,17943321,ENSE00003149036,350,410,1,2,17943261,17943321,1
ENST00000567504,2025356,2025666,ENSE00002615702,1,186,-1,0,2025481,2025666,1
ENST00000567504,2029582,2029782,ENSE00000665163,187,387,0,0,2029582,2029782,1
ENST00000567504,2036324,2036389,ENSE00002619554,388,453,0,0,2036324,2036389,1
ENST00000424542,2029582,2029782,ENSE00000665163,214,414,0,0,2029582,2029782,1
ENST00000424542,2026902,2027218,ENSE00001720069,1,213,-1,0,2027006,2027218,1
ENST00000424542,2036324,2036503,ENSE00003459324,415,594,0,0,2036324,2036503,1
ENST00000424542,2036728,2036881,ENSE00003556781,595,748,0,1,2036728,2036881,1
ENST00000424542,2036955,2036998,ENSE00003588346,749,792,1,0,2036955,2036998,1
ENST00000424542,2037538,2037600,ENSE00003560936,793,855,0,0,2037538,2037600,1
ENST00000424542,2037826,2039026,ENSE00001652372,856,1014,0,-1,2037826,2037984,1
ENST00000432365,2029582,2029782,ENSE00000665163,214,414,0,0,2029582,2029782,1
ENST00000432365,2036324,2036503,ENSE00003459324,415,594,0,0,2036324,2036503,1
ENST00000432365,2036728,2036881,ENSE00003556781,595,748,0,1,2036728,2036881,1
ENST00000432365,2036955,2036998,ENSE00003588346,749,792,1,0,2036955,2036998,1
ENST00000432365,2037538,2037600,ENSE00003560936,793,855,0,0,2037538,2037600,1
ENST00000432365,2026928,2027218,ENSE00002630385,1,213,-1,0,2027006,2027218,1
ENST00000432365,2037859,2038489,ENSE00001626489,856,981,0,-1,2037859,2037984,1
ENST00000563587,2036324,2036503,ENSE00003459324,97,276,0,0,2036324,2036503,1
ENST00000563587,2036728,2036881,ENSE00003556781,277,430,0,1,2036728,2036881,1
ENST00000563587,2036955,2036998,ENSE00003588346,431,474,1,0,2036955,2036998,1
ENST00000563587,2037538,2037600,ENSE00003560936,475,537,0,0,2037538,2037600,1
ENST00000563587,2029527,2029782,ENSE00002607720,1,96,-1,0,2029687,2029782,1
ENST00000563587,2037826,2038165,ENSE00002593166,538,696,0,-1,2037826,2037984,1
ENST00000561844,2036324,2036503,ENSE00003459324,30,209,0,0,2036324,2036503,1
ENST00000561844,2036728,2036881,ENSE00003556781,210,363,0,1,2036728,2036881,1
ENST00000561844,2036955,2036998,ENSE00003588346,364,407,1,0,2036955,2036998,1
ENST00000561844,2037538,2037600,ENSE00003560936,408,470,0,0,2037538,2037600,1
ENST00000561844,2029754,2029782,ENSE00002614888,1,29,1,0,2029754,2029782,1
ENST00000561844,2037757,2038024,ENSE00002610041,471,500,0,-1,2037757,2037786,1
ENST00000565086,2032812,2032917,ENSE00002590077,NA,NA,-1,-1,NA,NA,1
ENST00000565086,2035391,2035693,ENSE00002618260,NA,NA,-1,-1,NA,NA,1
ENST00000565086,2036324,2036503,ENSE00003493460,NA,NA,-1,-1,NA,NA,1
ENST00000565086,2036728,2036823,ENSE00002619534,NA,NA,-1,-1,NA,NA,1
ENST00000565855,2036324,2036503,ENSE00003459324,76,255,0,0,2036324,2036503,1
ENST00000565855,2036728,2036881,ENSE00003556781,256,409,0,1,2036728,2036881,1
ENST00000565855,2036955,2036998,ENSE00003588346,410,453,1,0,2036955,2036998,1
ENST00000565855,2037538,2037600,ENSE00003560936,454,516,0,0,2037538,2037600,1
ENST00000565855,2033264,2033426,ENSE00002625717,1,75,-1,0,2033352,2033426,1
ENST00000565855,2037826,2037980,ENSE00002617863,517,671,0,2,2037826,2037980,1
ENST00000566198,2036324,2036503,ENSE00003459324,82,261,0,0,2036324,2036503,1
ENST00000566198,2036728,2036881,ENSE00003556781,262,415,0,1,2036728,2036881,1
ENST00000566198,2036955,2036998,ENSE00003588346,416,459,1,0,2036955,2036998,1
ENST00000566198,2037538,2037600,ENSE00003560936,460,522,0,0,2037538,2037600,1
ENST00000566198,2033271,2033432,ENSE00002624194,1,81,-1,0,2033352,2033432,1
ENST00000566198,2037826,2038421,ENSE00002586811,523,681,0,-1,2037826,2037984,1
ENST00000564033,2035981,2036503,ENSE00002606753,NA,NA,-1,-1,NA,NA,1
ENST00000564033,2036728,2036881,ENSE00003616308,NA,NA,-1,-1,NA,NA,1
ENST00000564033,2036955,2036998,ENSE00003670733,NA,NA,-1,-1,NA,NA,1
ENST00000564033,2037538,2037600,ENSE00003479234,NA,NA,-1,-1,NA,NA,1
ENST00000564033,2037826,2038128,ENSE00002595023,NA,NA,-1,-1,NA,NA,1
ENST00000543245,7217125,7217173,ENSE00001486780,1,28,-1,1,7217146,7217173,1
ENST00000543245,7217716,7217818,ENSE00002218812,29,131,1,2,7217716,7217818,1
ENST00000543245,7220122,7220197,ENSE00003628984,132,207,2,0,7220122,7220197,1
ENST00000543245,7220464,7220529,ENSE00003656333,208,273,0,0,7220464,7220529,1
ENST00000543245,7220604,7220676,ENSE00003592784,274,346,0,1,7220604,7220676,1
ENST00000543245,7220766,7220830,ENSE00003678875,347,411,1,0,7220766,7220830,1
ENST00000543245,7220924,7221058,ENSE00003682500,412,546,0,0,7220924,7221058,1
ENST00000543245,7221538,7221682,ENSE00003623330,547,691,0,1,7221538,7221682,1
ENST00000543245,7221952,7222081,ENSE00003496224,692,821,1,2,7221952,7222081,1
ENST00000543245,7222177,7222302,ENSE00003498077,822,947,2,2,7222177,7222302,1
ENST00000543245,7222667,7222865,ENSE00003579906,948,1146,2,0,7222667,7222865,1
ENST00000543245,7223133,7223237,ENSE00003626264,1147,1251,0,0,7223133,7223237,1
ENST00000543245,7223644,7223730,ENSE00003539847,1252,1338,0,0,7223644,7223730,1
ENST00000543245,7223813,7223875,ENSE00003495192,1339,1401,0,0,7223813,7223875,1
ENST00000543245,7223968,7224069,ENSE00003587027,1402,1503,0,0,7223968,7224069,1
ENST00000543245,7224146,7224243,ENSE00003650064,1504,1601,0,2,7224146,7224243,1
ENST00000543245,7224321,7224393,ENSE00003600063,1602,1674,2,0,7224321,7224393,1
ENST00000543245,7224480,7224552,ENSE00003624965,1675,1747,0,1,7224480,7224552,1
ENST00000543245,7224642,7224714,ENSE00003511252,1748,1820,1,2,7224642,7224714,1
ENST00000543245,7224809,7224884,ENSE00003579637,1821,1896,2,0,7224809,7224884,1
ENST00000543245,7224957,7225266,ENSE00003602696,1897,2037,0,-1,7224957,7225097,1
ENST00000322910,7219844,7220197,ENSE00002717210,1,120,-1,-1,7219985,7220104,1
ENST00000322910,7220464,7220529,ENSE00003504367,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7220604,7220676,ENSE00003635942,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7220766,7220830,ENSE00003523114,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7220924,7221058,ENSE00003468317,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7221538,7221682,ENSE00003517451,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7221952,7222081,ENSE00003560642,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7222177,7222302,ENSE00003571404,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7222667,7222865,ENSE00003661851,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7223133,7223237,ENSE00003631569,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7223644,7223730,ENSE00003538015,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7223813,7223875,ENSE00003543116,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7223968,7224069,ENSE00003605361,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7224146,7224243,ENSE00003584687,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7224321,7224393,ENSE00003532887,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7224480,7224552,ENSE00003478899,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7224642,7224714,ENSE00003639449,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7224809,7224884,ENSE00003647134,NA,NA,-1,-1,NA,NA,1
ENST00000322910,7224957,7225265,ENSE00001375447,NA,NA,-1,-1,NA,NA,1
ENST00000582356,7219860,7220046,ENSE00003561794,NA,NA,-1,-1,NA,NA,1
ENST00000582356,7220122,7220197,ENSE00003514094,NA,NA,-1,-1,NA,NA,1
ENST00000582356,7220464,7220676,ENSE00002730499,NA,NA,-1,-1,NA,NA,1
ENST00000582356,7220766,7220922,ENSE00002690718,NA,NA,-1,-1,NA,NA,1
ENST00000583312,7220122,7220197,ENSE00003628984,63,138,2,0,7220122,7220197,1
ENST00000583312,7220464,7220529,ENSE00003656333,139,204,0,0,7220464,7220529,1
ENST00000583312,7220604,7220676,ENSE00003592784,205,277,0,1,7220604,7220676,1
ENST00000583312,7220766,7220830,ENSE00003678875,278,342,1,0,7220766,7220830,1
ENST00000583312,7220924,7221058,ENSE00003682500,343,477,0,0,7220924,7221058,1
ENST00000583312,7221538,7221682,ENSE00003623330,478,622,0,1,7221538,7221682,1
ENST00000583312,7219860,7220046,ENSE00003485057,1,62,-1,2,7219985,7220046,1
ENST00000583312,7221937,7221988,ENSE00002692782,623,674,1,2,7221937,7221988,1
ENST00000350303,7220122,7220197,ENSE00003628984,63,138,2,0,7220122,7220197,1
ENST00000350303,7220604,7220676,ENSE00003592784,139,211,0,1,7220604,7220676,1
ENST00000350303,7220766,7220830,ENSE00003678875,212,276,1,0,7220766,7220830,1
ENST00000350303,7220924,7221058,ENSE00003682500,277,411,0,0,7220924,7221058,1
ENST00000350303,7221538,7221682,ENSE00003623330,412,556,0,1,7221538,7221682,1
ENST00000350303,7221952,7222081,ENSE00003496224,557,686,1,2,7221952,7222081,1
ENST00000350303,7222177,7222302,ENSE00003498077,687,812,2,2,7222177,7222302,1
ENST00000350303,7222667,7222865,ENSE00003579906,813,1011,2,0,7222667,7222865,1
ENST00000350303,7223133,7223237,ENSE00003626264,1012,1116,0,0,7223133,7223237,1
ENST00000350303,7223644,7223730,ENSE00003539847,1117,1203,0,0,7223644,7223730,1
ENST00000350303,7223813,7223875,ENSE00003495192,1204,1266,0,0,7223813,7223875,1
ENST00000350303,7223968,7224069,ENSE00003587027,1267,1368,0,0,7223968,7224069,1
ENST00000350303,7224146,7224243,ENSE00003650064,1369,1466,0,2,7224146,7224243,1
ENST00000350303,7224321,7224393,ENSE00003600063,1467,1539,2,0,7224321,7224393,1
ENST00000350303,7224480,7224552,ENSE00003624965,1540,1612,0,1,7224480,7224552,1
ENST00000350303,7224642,7224714,ENSE00003511252,1613,1685,1,2,7224642,7224714,1
ENST00000350303,7224809,7224884,ENSE00003579637,1686,1761,2,0,7224809,7224884,1
ENST00000350303,7219863,7220046,ENSE00002699341,1,62,-1,2,7219985,7220046,1
ENST00000350303,7224957,7225264,ENSE00002722283,1762,1902,0,-1,7224957,7225097,1
ENST00000578269,7219878,7220046,ENSE00002688074,NA,NA,-1,-1,NA,NA,1
ENST00000578269,7220122,7220676,ENSE00002730137,NA,NA,-1,-1,NA,NA,1
ENST00000579286,7220766,7220830,ENSE00003523114,NA,NA,-1,-1,NA,NA,1
ENST00000579286,7220924,7221058,ENSE00003468317,NA,NA,-1,-1,NA,NA,1
ENST00000579286,7221538,7221682,ENSE00003517451,NA,NA,-1,-1,NA,NA,1
ENST00000579286,7221952,7222081,ENSE00003560642,NA,NA,-1,-1,NA,NA,1
ENST00000579286,7220122,7220197,ENSE00003514094,NA,NA,-1,-1,NA,NA,1
ENST00000579286,7220464,7220676,ENSE00002730499,NA,NA,-1,-1,NA,NA,1
ENST00000579286,7219878,7220046,ENSE00002688074,NA,NA,-1,-1,NA,NA,1
ENST00000580263,7220122,7220197,ENSE00003514094,NA,NA,-1,-1,NA,NA,1
ENST00000580263,7219895,7220046,ENSE00002687373,NA,NA,-1,-1,NA,NA,1
ENST00000580263,7220464,7220780,ENSE00002690238,NA,NA,-1,-1,NA,NA,1
ENST00000582056,7220464,7220529,ENSE00003504367,NA,NA,-1,-1,NA,NA,1
ENST00000582056,7220604,7220676,ENSE00003635942,NA,NA,-1,-1,NA,NA,1
ENST00000582056,7220122,7220197,ENSE00003514094,NA,NA,-1,-1,NA,NA,1
ENST00000582056,7219895,7220046,ENSE00002687373,NA,NA,-1,-1,NA,NA,1
ENST00000582056,7220766,7221136,ENSE00002727242,NA,NA,-1,-1,NA,NA,1
ENST00000577857,7220766,7220830,ENSE00003523114,NA,NA,-1,-1,NA,NA,1
ENST00000577857,7221538,7221682,ENSE00003517451,NA,NA,-1,-1,NA,NA,1
ENST00000577857,7220122,7220197,ENSE00003514094,NA,NA,-1,-1,NA,NA,1
ENST00000577857,7219895,7220046,ENSE00002687373,NA,NA,-1,-1,NA,NA,1
ENST00000577857,7221952,7222079,ENSE00002693735,NA,NA,-1,-1,NA,NA,1
ENST00000584103,7220122,7220197,ENSE00003628984,63,138,2,0,7220122,7220197,1
ENST00000584103,7220464,7220529,ENSE00003656333,139,204,0,0,7220464,7220529,1
ENST00000584103,7220604,7220676,ENSE00003592784,205,277,0,1,7220604,7220676,1
ENST00000584103,7220766,7220830,ENSE00003678875,278,342,1,0,7220766,7220830,1
ENST00000584103,7219903,7220046,ENSE00002721019,1,62,-1,2,7219985,7220046,1
ENST00000584103,7220891,7221021,ENSE00002712568,343,473,0,2,7220891,7221021,1
ENST00000577191,7220464,7220529,ENSE00003504367,NA,NA,-1,-1,NA,NA,1
ENST00000577191,7220604,7220676,ENSE00003635942,NA,NA,-1,-1,NA,NA,1
ENST00000577191,7220766,7220830,ENSE00003523114,NA,NA,-1,-1,NA,NA,1
ENST00000577191,7220924,7221058,ENSE00003468317,NA,NA,-1,-1,NA,NA,1
ENST00000577191,7221538,7221682,ENSE00003517451,NA,NA,-1,-1,NA,NA,1
ENST00000577191,7220122,7220197,ENSE00003514094,NA,NA,-1,-1,NA,NA,1
ENST00000577191,7219908,7220046,ENSE00002696271,NA,NA,-1,-1,NA,NA,1
ENST00000577191,7221952,7222464,ENSE00002693214,NA,NA,-1,-1,NA,NA,1
ENST00000578421,7219926,7220197,ENSE00002693324,NA,NA,-1,-1,NA,NA,1
ENST00000578421,7220464,7220739,ENSE00002705167,NA,NA,-1,-1,NA,NA,1
ENST00000581562,7220464,7220529,ENSE00003504367,NA,NA,-1,-1,NA,NA,1
ENST00000581562,7220604,7220676,ENSE00003635942,NA,NA,-1,-1,NA,NA,1
ENST00000581562,7220766,7220830,ENSE00003523114,NA,NA,-1,-1,NA,NA,1
ENST00000581562,7220924,7221058,ENSE00003468317,NA,NA,-1,-1,NA,NA,1
ENST00000581562,7220122,7220197,ENSE00003514094,NA,NA,-1,-1,NA,NA,1
ENST00000581562,7219938,7220046,ENSE00002687565,NA,NA,-1,-1,NA,NA,1
ENST00000581562,7221952,7221998,ENSE00002713558,NA,NA,-1,-1,NA,NA,1
ENST00000356839,7220122,7220197,ENSE00003628984,63,138,2,0,7220122,7220197,1
ENST00000356839,7220464,7220529,ENSE00003656333,139,204,0,0,7220464,7220529,1
ENST00000356839,7220604,7220676,ENSE00003592784,205,277,0,1,7220604,7220676,1
ENST00000356839,7220766,7220830,ENSE00003678875,278,342,1,0,7220766,7220830,1
ENST00000356839,7220924,7221058,ENSE00003682500,343,477,0,0,7220924,7221058,1
ENST00000356839,7221538,7221682,ENSE00003623330,478,622,0,1,7221538,7221682,1
ENST00000356839,7221952,7222081,ENSE00003496224,623,752,1,2,7221952,7222081,1
ENST00000356839,7222177,7222302,ENSE00003498077,753,878,2,2,7222177,7222302,1
ENST00000356839,7222667,7222865,ENSE00003579906,879,1077,2,0,7222667,7222865,1
ENST00000356839,7223133,7223237,ENSE00003626264,1078,1182,0,0,7223133,7223237,1
ENST00000356839,7223644,7223730,ENSE00003539847,1183,1269,0,0,7223644,7223730,1
ENST00000356839,7223813,7223875,ENSE00003495192,1270,1332,0,0,7223813,7223875,1
ENST00000356839,7223968,7224069,ENSE00003587027,1333,1434,0,0,7223968,7224069,1
ENST00000356839,7224146,7224243,ENSE00003650064,1435,1532,0,2,7224146,7224243,1
ENST00000356839,7224321,7224393,ENSE00003600063,1533,1605,2,0,7224321,7224393,1
ENST00000356839,7224480,7224552,ENSE00003624965,1606,1678,0,1,7224480,7224552,1
ENST00000356839,7224642,7224714,ENSE00003511252,1679,1751,1,2,7224642,7224714,1
ENST00000356839,7224809,7224884,ENSE00003579637,1752,1827,2,0,7224809,7224884,1
ENST00000356839,7224957,7225266,ENSE00003602696,1828,1968,0,-1,7224957,7225097,1
ENST00000356839,7219938,7220046,ENSE00001486705,1,62,-1,2,7219985,7220046,1
ENST00000579886,7220122,7220197,ENSE00003628984,63,138,2,0,7220122,7220197,1
ENST00000579886,7221538,7221682,ENSE00003623330,316,460,0,1,7221538,7221682,1
ENST00000579886,7219948,7220046,ENSE00002718102,1,62,-1,2,7219985,7220046,1
ENST00000579886,7220464,7220526,ENSE00002695923,139,201,0,0,7220464,7220526,1
ENST00000579886,7220945,7221058,ENSE00002697698,202,315,0,0,7220945,7221058,1
ENST00000579886,7221952,7221956,ENSE00002889914,461,465,1,0,7221952,7221956,1
ENST00000577433,7220766,7220830,ENSE00003523114,NA,NA,-1,-1,NA,NA,1
ENST00000577433,7220924,7221058,ENSE00003468317,NA,NA,-1,-1,NA,NA,1
ENST00000577433,7220192,7220676,ENSE00002727383,NA,NA,-1,-1,NA,NA,1
ENST00000577433,7221538,7221655,ENSE00002724139,NA,NA,-1,-1,NA,NA,1
ENST00000582166,7220604,7220676,ENSE00003635942,NA,NA,-1,-1,NA,NA,1
ENST00000582166,7220438,7220529,ENSE00002726583,NA,NA,-1,-1,NA,NA,1
ENST00000582166,7220766,7221058,ENSE00002714778,NA,NA,-1,-1,NA,NA,1
ENST00000582166,7221538,7221629,ENSE00002691485,NA,NA,-1,-1,NA,NA,1
ENST00000580365,7220924,7221058,ENSE00003468317,NA,NA,-1,-1,NA,NA,1
ENST00000580365,7221538,7221682,ENSE00003517451,NA,NA,-1,-1,NA,NA,1
ENST00000580365,7220758,7220830,ENSE00002728136,NA,NA,-1,-1,NA,NA,1
ENST00000580365,7221952,7222092,ENSE00002722768,NA,NA,-1,-1,NA,NA,1
ENST00000581378,7220924,7221058,ENSE00003682500,42,176,0,0,7220924,7221058,1
ENST00000581378,7221952,7222081,ENSE00003560642,NA,NA,-1,-1,NA,NA,1
ENST00000581378,7222177,7222302,ENSE00003571404,NA,NA,-1,-1,NA,NA,1
ENST00000581378,7220790,7220830,ENSE00002689297,1,41,1,0,7220790,7220830,1
ENST00000581378,7221519,7221682,ENSE00002714969,177,230,0,-1,7221519,7221572,1
ENST00000581378,7222667,7222822,ENSE00002686745,NA,NA,-1,-1,NA,NA,1
ENST00000583760,7221279,7221682,ENSE00002696707,NA,NA,-1,-1,NA,NA,1
ENST00000583760,7221952,7222146,ENSE00002719272,NA,NA,-1,-1,NA,NA,1
ENST00000582379,7222177,7222302,ENSE00003571404,NA,NA,-1,-1,NA,NA,1
ENST00000582379,7221946,7222081,ENSE00002712396,NA,NA,-1,-1,NA,NA,1
ENST00000582379,7222667,7223237,ENSE00002723166,NA,NA,-1,-1,NA,NA,1
ENST00000578824,7223644,7223730,ENSE00003538015,NA,NA,-1,-1,NA,NA,1
ENST00000578824,7222640,7223237,ENSE00002697916,NA,NA,-1,-1,NA,NA,1
ENST00000578824,7223813,7223847,ENSE00002690604,NA,NA,-1,-1,NA,NA,1
ENST00000583858,7223133,7223237,ENSE00003626264,107,211,0,0,7223133,7223237,1
ENST00000583858,7223644,7223730,ENSE00003539847,212,298,0,0,7223644,7223730,1
ENST00000583858,7223813,7223875,ENSE00003495192,299,361,0,0,7223813,7223875,1
ENST00000583858,7223968,7224069,ENSE00003587027,362,463,0,0,7223968,7224069,1
ENST00000583858,7224809,7224884,ENSE00003647134,NA,NA,-1,-1,NA,NA,1
ENST00000583858,7222760,7222865,ENSE00002721232,1,106,2,0,7222760,7222865,1
ENST00000583858,7224321,7224393,ENSE00003574374,464,536,0,1,7224321,7224393,1
ENST00000583858,7224480,7224552,ENSE00003571284,537,609,1,2,7224480,7224552,1
ENST00000583858,7224642,7224714,ENSE00003671046,610,613,2,-1,7224642,7224645,1
ENST00000583858,7224957,7225213,ENSE00002730651,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7223644,7223730,ENSE00003538015,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7223968,7224069,ENSE00003605361,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7224146,7224243,ENSE00003584687,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7224321,7224393,ENSE00003532887,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7224480,7224552,ENSE00003478899,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7224642,7224714,ENSE00003639449,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7222848,7223237,ENSE00002726746,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7223813,7223858,ENSE00002690039,NA,NA,-1,-1,NA,NA,1
ENST00000585203,7224809,7224813,ENSE00003612334,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7223644,7223730,ENSE00003538015,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7224146,7224243,ENSE00003584687,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7224321,7224393,ENSE00003532887,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7224480,7224552,ENSE00003478899,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7224642,7224714,ENSE00003639449,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7224809,7224884,ENSE00003647134,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7223032,7223237,ENSE00002689724,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7223813,7224069,ENSE00002734727,NA,NA,-1,-1,NA,NA,1
ENST00000579425,7224957,7225247,ENSE00002730337,NA,NA,-1,-1,NA,NA,1
ENST00000578579,7223107,7223237,ENSE00002734886,NA,NA,-1,-1,NA,NA,1
ENST00000578579,7223422,7223730,ENSE00002686483,NA,NA,-1,-1,NA,NA,1
ENST00000578579,7223813,7223830,ENSE00003672209,NA,NA,-1,-1,NA,NA,1
ENST00000542255,7223644,7223730,ENSE00003539847,41,127,0,0,7223644,7223730,1
ENST00000542255,7223813,7223875,ENSE00003495192,128,190,0,0,7223813,7223875,1
ENST00000542255,7223968,7224069,ENSE00003587027,191,292,0,0,7223968,7224069,1
ENST00000542255,7224146,7224243,ENSE00003650064,293,390,0,2,7224146,7224243,1
ENST00000542255,7224321,7224393,ENSE00003600063,391,463,2,0,7224321,7224393,1
ENST00000542255,7224480,7224552,ENSE00003624965,464,536,0,1,7224480,7224552,1
ENST00000542255,7224957,7225266,ENSE00003602696,707,847,0,-1,7224957,7225097,1
ENST00000542255,7223198,7223237,ENSE00002691213,1,40,2,0,7223198,7223237,1
ENST00000542255,7224715,7224884,ENSE00002691261,537,706,1,0,7224715,7224884,1
ENST00000579546,7223644,7223730,ENSE00003539847,20,106,0,0,7223644,7223730,1
ENST00000579546,7223813,7223875,ENSE00003495192,107,169,0,0,7223813,7223875,1
ENST00000579546,7223968,7224069,ENSE00003587027,170,271,0,0,7223968,7224069,1
ENST00000579546,7224642,7224714,ENSE00003511252,414,486,1,2,7224642,7224714,1
ENST00000579546,7224809,7224884,ENSE00003579637,487,562,2,0,7224809,7224884,1
ENST00000579546,7224321,7224393,ENSE00003574374,272,344,0,1,7224321,7224393,1
ENST00000579546,7223219,7223237,ENSE00002713462,1,19,2,0,7223219,7223237,1
ENST00000579546,7224484,7224552,ENSE00003667762,345,413,1,1,7224484,7224552,1
ENST00000579546,7224957,7224976,ENSE00002720887,563,582,0,2,7224957,7224976,1
ENST00000578711,7223505,7225236,ENSE00002731214,NA,NA,-1,-1,NA,NA,1
ENST00000583850,7223813,7223875,ENSE00003543116,NA,NA,-1,-1,NA,NA,1
ENST00000583850,7223968,7224069,ENSE00003605361,NA,NA,-1,-1,NA,NA,1
ENST00000583850,7224146,7224243,ENSE00003584687,NA,NA,-1,-1,NA,NA,1
ENST00000583850,7224321,7224393,ENSE00003532887,NA,NA,-1,-1,NA,NA,1
ENST00000583850,7224642,7224714,ENSE00003639449,NA,NA,-1,-1,NA,NA,1
ENST00000583850,7224809,7224884,ENSE00003647134,NA,NA,-1,-1,NA,NA,1
ENST00000583850,7223687,7223730,ENSE00002727988,NA,NA,-1,-1,NA,NA,1
ENST00000583850,7224484,7224552,ENSE00003549739,NA,NA,-1,-1,NA,NA,1
